DATAFLOW,LAST UPDATE,freq,nabs07,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BE,2019,57.014,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BE,2020,58.547,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2007,13.025,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2008,24.964,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2009,23.011,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2010,13.869,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2011,14.747,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2012,16.634,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2013,20.47,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2014,17.582,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2015,17.294,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2016,15.713,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2017,21.095,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2018,21.484,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2019,24.801,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,BG,2020,25.422,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2004,47.791,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2006,48.981,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2008,47.932,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2010,59.537,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2012,74.801,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2014,105.572,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2015,125.825,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2017,116.142,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2018,131.151,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2019,141.664,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CH,2020,150.095,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2004,10.646,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2005,10.32,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2006,9.926,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2007,11.043,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2008,9.494,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2009,9.97,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2010,9.633,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2011,9.663,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2012,9.037,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2013,7.015,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2014,6.01,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2015,5.933,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2016,5.507,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2017,5.75,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2018,5.947,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2019,6.245,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CY,2020,7.077,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2004,24.608,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2005,28.801,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2006,33.389,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2007,36.979,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2008,43.407,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2009,45.258,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2010,44.694,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2011,46.686,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2012,40.67,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2013,39.215,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2014,40.683,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2015,42.105,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2016,41.07,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2017,46.571,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2018,48.338,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2019,59.655,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,CZ,2020,58.972,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2004,332.27,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2005,310.22,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2006,397.186,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2007,489.177,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2008,559.813,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2009,662.9,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2010,770.7,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2011,743.4,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2012,691.2,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2013,719.1,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2014,728.18,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2015,812.92,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2016,824.67,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2017,881.19,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2018,916.74,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2019,917.46,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DE,2020,1028.53,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2004,79.114,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2005,82.745,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2006,93.885,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2007,91.389,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2008,74.96,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2009,74.481,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2010,72.59,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2011,80.41,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2012,68.541,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2013,91.634,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2014,69.07,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2015,93.435,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2016,96.572,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2017,76.95,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2018,87.426,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2019,101.753,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,DK,2020,90.486,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2004,1880.834,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2005,2013.952,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2006,2127.86,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2007,2465.301,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2008,2620.32,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2009,2491.608,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2010,2549.068,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2011,2577.798,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2012,2177.433,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2013,2225.102,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2014,2255.395,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2015,2299.583,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2016,2348.071,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2017,2439.428,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2018,2541.529,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2019,2559.43,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EA19,2020,2766.156,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2004,5.317,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2005,6.097,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2006,6.896,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2007,7.439,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2008,7.407,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2009,7.286,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2010,8.191,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2011,12.214,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2012,16.009,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2013,14.585,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2014,9.151,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2015,8.6,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2016,6.5,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2017,8.8,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2018,5.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2019,6.86,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EE,2020,9.96,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2004,27.99,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2005,34,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2006,41.1,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2007,42.534,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2008,38.02,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2009,31.09,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2010,28.93,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2011,31.43,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2012,27.45,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2013,28.13,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2014,29.61,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2015,30.03,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2016,32.98,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2017,18.73,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2018,32,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2019,56.71,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EL,2020,43.65,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2004,354.928,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2005,454.151,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2006,585.795,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2007,711.502,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2008,717.838,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2009,664.078,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2010,585.967,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2011,548.888,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2012,388.166,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2013,375.13,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2014,366.294,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2015,401.797,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2016,401.443,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2017,397.853,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2018,434.049,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2019,449.018,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,ES,2020,472.57,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2004,2131.181,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2005,2267.562,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2006,2411.839,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2007,2734.422,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2008,2923.589,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2009,2772.683,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2010,2857.224,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2011,2874.164,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2012,2481.048,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2013,2571.766,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2014,2532.504,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2015,2605.015,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2016,2673.245,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2017,2758.072,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2018,2867.069,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2019,2962.664,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,EU27_2020,2020,3217.266,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2004,92.06,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2005,95.397,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2006,97.934,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2007,101.138,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2008,98.45,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2009,100.635,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2010,99.51,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2011,96.999,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2012,99.243,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2013,96.568,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2014,94,
