DATAFLOW,LAST UPDATE,freq,nabs07,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2015,96.65,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2016,76.28,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2017,72.79,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2018,56.8,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2019,57.1,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FI,2020,60.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2004,340.5,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2005,362.84,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2006,220.578,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2007,236.989,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2008,269,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2009,289.3,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2010,312.1,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2011,368,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2012,287.691,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2013,306.515,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2014,353.152,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2015,391.358,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2016,402.239,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2017,458.966,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2018,397.093,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2019,362.225,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,FR,2020,369.53,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2008,3.198,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2009,2.271,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2010,2.516,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2011,3.49,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2012,2.323,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2013,0.943,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2014,6.497,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2015,4.55,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2016,8.417,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2017,10.828,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2018,8.004,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2019,11.402,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HR,2020,10.84,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2005,55.018,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2006,46.859,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2007,36.433,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2008,42.284,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2009,36.861,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2010,18.76,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2011,9.141,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2012,19.113,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2013,54.017,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2014,15.97,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2015,16.863,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2016,31.968,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2017,35.698,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2018,35.747,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2019,38.753,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,HU,2020,51.613,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2004,71.8,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2005,90.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2006,80.7,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2007,101.3,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2008,103.9,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2009,92.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2010,85.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2011,93.3,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2012,91.1,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2013,90.1,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2014,90.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2015,91,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2016,95.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2017,98.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2018,109.6,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2019,96.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IE,2020,92.9,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2004,17.829,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2005,22.096,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2006,21.97,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2007,23.374,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2008,19.6,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2009,15.365,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2010,16.122,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2011,20.698,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2012,22.373,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2013,18.272,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2014,3.377,u
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2015,4.381,u
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2016,5.577,u
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2017,17.521,u
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2018,9.453,u
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IS,2019,6.243,u
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2005,326.03,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2006,364.53,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2007,433.3,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2008,440.706,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2009,335.3,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2010,334.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2011,311,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2012,268.4,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2013,285.7,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2014,268.8,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2015,243.8,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2016,274.8,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2017,262.025,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2018,297.752,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2019,307.117,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,IT,2020,296.99,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2004,885.466,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2005,870.311,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2006,828.571,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2007,800.167,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2008,863.136,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2009,1035.86,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2010,1076.024,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2011,1025.361,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2012,1028.022,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2013,767.762,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2014,753.417,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2015,770.069,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2016,1099.638,bd
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2017,1030.954,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2018,1326.758,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2019,1690.987,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,JP,2020,1729.291,dp
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2004,352.519,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2005,398.82,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2006,475.646,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2007,439.075,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2008,392.363,be
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2009,443.076,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2010,484.301,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2011,478.757,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2012,608.258,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2013,635.658,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2014,670.278,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2015,782.225,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2016,839.781,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2017,846.479,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2018,799.336,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,KR,2019,808.749,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2004,12.595,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2005,12.951,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2006,6.517,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2007,6.872,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2008,8.569,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2009,7.053,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2010,5.494,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2011,6.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2012,6.019,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2013,6.658,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2014,7.183,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2015,7.697,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2016,7.708,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2017,8.223,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2018,8.59,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2019,8.878,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LT,2020,10.185,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2004,0.034,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2005,0.002,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2006,0.056,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2007,0.031,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2008,0.051,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2009,0.036,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2010,0.588,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2011,0.64,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2012,0.497,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2013,0.295,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2014,0.255,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2015,0.147,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2016,0.138,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2017,0.222,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2018,0.143,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2019,0.203,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LU,2020,0.277,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2005,1.867,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2006,8.618,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2007,9.427,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2008,12.38,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2009,6.093,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2010,4.515,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2011,2.69,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2012,4.876,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2013,5.28,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2014,6.9,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2015,8.7,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2016,11,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2017,6.1,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2018,7.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2019,11.7,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,LV,2020,10.9,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2004,0.151,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2005,0.498,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2006,0.29,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2007,0.099,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2008,0.468,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2009,0.503,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2010,0.375,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2011,0.395,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2012,0.401,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2013,0.528,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2014,0.468,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2015,0.709,
