DATAFLOW,LAST UPDATE,freq,nabs07,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2016,0.281,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2017,0.267,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2018,1.116,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2019,1.492,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,MT,2020,1.206,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2004,208.529,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2005,215.979,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2006,208.375,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2007,202.019,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2008,237.257,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2009,164.939,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2010,175.504,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2011,162.847,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2012,148.167,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2013,149.466,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2014,167.262,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2015,99.884,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2016,104.84,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2017,104.247,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2018,123.981,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2019,141.561,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NL,2020,219.017,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2004,136.074,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2005,146.382,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2006,159.31,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2007,168.552,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2008,164.95,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2009,173.79,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2010,189.261,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2011,203.39,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2012,217.134,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2013,240.689,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2014,257.561,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2015,275.372,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2016,261.268,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2017,341.01,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2018,261.693,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2019,256.743,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,NO,2020,262.422,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2004,2.783,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2005,9.471,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2006,5.955,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2007,19.029,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2008,21.383,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2012,66.552,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2013,69.946,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2014,55.111,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2015,59.033,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2016,53.149,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2017,56.26,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2018,65.001,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2019,97.31,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PL,2020,145.015,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2004,16.48,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2005,18.83,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2006,17.77,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2007,24.2,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2008,27.78,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2009,33.43,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2010,31.41,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2011,26.12,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2012,9.93,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2013,17.12,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2014,17.67,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2015,18.43,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2016,18.56,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2017,17.823,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2018,18.774,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2019,17.674,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,PT,2020,17.169,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2004,7.437,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2005,7.475,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2006,29.015,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2007,29.743,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2008,50.016,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2009,27.737,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2010,59.518,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2011,38.822,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2012,30.005,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2013,14.573,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2014,16.244,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2015,22.968,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2016,24.055,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2017,20.662,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2018,14.267,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2019,21.87,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RO,2020,19.65,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2013,10.681,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2014,11.367,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2015,14.443,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2016,11.561,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2017,12.35,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2018,13.457,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2019,15.417,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RS,2020,17.706,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RU,2007,43.206,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RU,2008,56.869,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,RU,2009,104.19,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2004,69.923,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2005,56.129,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2006,59.485,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2007,39.567,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2008,43.057,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2009,40.503,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2010,47.183,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2011,51.607,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2012,58.134,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2013,52.939,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2014,53.745,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2015,46.614,d
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2016,51.854,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2017,48.261,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2018,42.795,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2019,45.613,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SE,2020,49.119,e
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2004,3.802,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2005,5.372,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2006,3.919,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2007,7.467,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2008,7.679,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2009,8.068,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2010,8.174,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2011,9.159,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2012,7.497,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2013,6.968,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2014,6.759,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2015,5.97,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2016,6.919,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2017,9.193,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2018,12.398,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2019,9.982,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SI,2020,12.522,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2004,10.244,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2005,12.435,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2006,10.832,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2007,10.322,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2008,10.703,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2009,11.462,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2010,13.525,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2011,17.827,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2012,9.747,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2013,12.017,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2014,9.714,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2015,10.561,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2016,9.575,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2017,12.495,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2018,11.298,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2019,15.727,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,SK,2020,15.639,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2008,39.459,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2009,64.838,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2010,57.253,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2011,62.674,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2012,57.709,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2013,50.45,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2014,44.1,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2015,84.401,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2016,71.064,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2017,66.127,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2018,52.046,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2019,44.393,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,TR,2020,41.51,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2004,409.901,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2005,398.947,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2006,416.166,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2007,364.314,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2008,315.961,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2009,379.167,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2010,357.892,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2011,412.029,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2012,466.765,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2013,475.921,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2014,421.04,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2015,482.227,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2016,448.81,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2017,472.225,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2018,416.978,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,UK,2019,399.066,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2004,1982.394,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2005,2126.678,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2006,2126.633,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2007,1696.534,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2008,1585.532,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2009,1884.858,b
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2010,1982.349,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2011,1588.362,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2012,1857.098,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2013,1626.384,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2014,1838.163,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2015,2289.32,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2016,2473.575,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2017,2361.689,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2018,2284.505,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2019,2756.588,
ESTAT:SDG_02_30(1.0),18/03/22 23:00:00,A,NABS08,MIO_EUR,US,2020,2641.394,p
